default_code,name,type,standard_price,list_price,categ_id,supplier_id,active,sale_ok,purchase_ok
,,consu,0.0,0.0,,ORBEGOZO,True,True,True
,,consu,0.0,0.0,,ORBEGOZO,True,True,True
,,consu,0.0,0.0,,ORBEGOZO,True,True,True
,,consu,0.0,0.0,,ORBEGOZO,True,True,True
,,consu,0.0,0.0,,ORBEGOZO,True,True,True
,,consu,0.0,0.0,,ORBEGOZO,True,True,True
,,consu,0.0,0.0,,ORBEGOZO,True,True,True
,,consu,0.0,0.0,,ORBEGOZO,True,True,True
,,consu,0.0,0.0,,ORBEGOZO,True,True,True
,,consu,0.0,0.0,,ORBEGOZO,True,True,True
,,consu,0.0,0.0,,ORBEGOZO,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
